"Tabela 3219 - Domicílios particulares permanentes, por número de moradores, segundo a situação do domicílio, o tipo de domicílio, a condição de ocupação e a existência de banheiro ou sanitário e esgotamento sanitário"
"Variável - Domicílios particulares permanentes (Unidades)"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Ano x Número de moradores x Situação do domicílio x Tipo de domicílio"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","2010"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","1 morador","2 moradores","3 moradores","4 moradores","5 moradores","6 moradores","7 moradores","8 moradores","9 moradores","10 moradores","11 moradores","12 moradores","13 moradores","14 moradores ou mais"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total"
"3538709017","Morumbi - Piracicaba (SP)","Total","Total","3004","297","780","882","655","232","102","27","14","8","3","3","1","-","-"
"3538709018","Dois Córregos - Piracicaba (SP)","Total","Total","1017","220","280","232","175","78","18","10","4","-","-","-","-","-","-"
"3538709019","Unileste - Piracicaba (SP)","Total","Total","21","5","6","6","1","2","1","-","-","-","-","-","-","-","-"
"3538709020","Monte Alegre - Piracicaba (SP)","Total","Total","129","11","31","31","30","16","5","4","1","-","-","-","-","-","-"
"3538709021","Conceição - Piracicaba (SP)","Total","Total","165","16","44","38","47","14","5","-","1","-","-","-","-","-","-"
"3538709022","Santa Rita - Piracicaba (SP)","Total","Total","589","36","133","163","153","58","31","8","6","-","1","-","-","-","-"
"3538709023","Jardim São Francisco - Piracicaba (SP)","Total","Total","1631","95","316","473","429","205","65","27","11","6","3","1","-","-","-"
"3538709025","CECAP - Piracicaba (SP)","Total","Total","1947","140","414","477","471","238","103","53","29","8","8","3","-","2","1"
"3538709026","Pompéia - Piracicaba (SP)","Total","Total","2546","182","486","695","594","345","133","52","30","15","7","3","2","1","1"
"3538709027","Água Branca - Piracicaba (SP)","Total","Total","6225","414","1314","1763","1555","697","264","110","60","16","13","5","8","1","5"
"3538709028","Jardim Califórnia - Piracicaba (SP)","Total","Total","514","48","127","149","112","42","21","7","2","2","1","1","2","-","-"
"3538709029","Campestre - Piracicaba (SP)","Total","Total","1089","70","211","256","279","158","63","31","14","4","1","1","1","-","-"
"3538709030","Bairro Verde - Piracicaba (SP)","Total","Total","467","59","117","126","93","31","22","10","7","1","-","1","-","-","-"
"3538709031","Paulicéia - Piracicaba (SP)","Total","Total","3760","459","908","967","782","370","159","55","37","14","6","2","1","-","-"
"3538709032","Monte Líbano - Piracicaba (SP)","Total","Total","3295","305","598","831","766","438","187","94","34","22","12","6","-","2","-"
"3538709033","Jardim Itapuã - Piracicaba (SP)","Total","Total","1231","82","262","315","305","146","78","23","10","2","3","1","1","1","2"
"3538709034","Vila Cristina - Piracicaba (SP)","Total","Total","4099","329","743","1008","1000","537","250","125","50","22","19","11","4","-","1"
"3538709035","Paulista - Piracicaba (SP)","Total","Total","3005","461","845","785","543","228","92","27","16","4","2","1","-","-","1"
"3538709036","Jaraguá - Piracicaba (SP)","Total","Total","1691","172","412","450","326","189","84","25","15","8","4","3","2","1","-"
"3538709037","Castelinho - Piracicaba (SP)","Total","Total","1283","122","301","389","332","102","26","7","3","-","1","-","-","-","-"
"3538709038","Parque da Rua do Porto - Piracicaba (SP)","Total","Total","116","27","26","27","21","11","2","-","1","1","-","-","-","-","-"
"3538709039","Novo Horizonte - Piracicaba (SP)","Total","Total","2332","163","389","560","569","336","164","73","36","17","12","5","6","1","1"
"3538709040","Jardim Planalto - Piracicaba (SP)","Total","Total","1252","93","207","295","283","203","84","42","20","9","6","7","3","-","-"
"3538709041","São Jorge - Piracicaba (SP)","Total","Total","1535","136","320","381","334","187","95","42","21","10","4","4","-","1","-"
"3538709042","Morato - Piracicaba (SP)","Total","Total","910","28","170","278","328","79","21","5","-","-","1","-","-","-","-"
"3538709043","Glebas Califórnia - Piracicaba (SP)","Total","Total","1148","164","367","331","187","65","20","8","3","2","1","-","-","-","-"
"3538709044","Jardim Jupiá - Piracicaba (SP)","Total","Total","3297","437","960","825","664","239","94","31","23","11","3","3","2","1","4"
"3538709045","Nova Piracicaba - Piracicaba (SP)","Total","Total","2045","142","539","558","569","172","43","16","3","2","1","-","-","-","-"
"3538709046","Jardim Monumento - Piracicaba (SP)","Total","Total","1439","155","398","418","342","92","24","6","2","-","1","-","-","1","-"
"3538709047","Nhô Quim - Piracicaba (SP)","Total","Total","1938","245","544","534","379","147","50","18","9","5","4","2","-","1","-"
"3538709048","Vila Rezende - Piracicaba (SP)","Total","Total","2049","341","604","512","374","151","38","14","11","3","-","-","1","-","-"
"3538709049","Algodoal - Piracicaba (SP)","Total","Total","3418","375","840","916","745","314","113","56","37","10","6","3","1","2","-"
"3538709050","Jardim Primavera - Piracicaba (SP)","Total","Total","568","87","176","143","105","26","18","5","4","2","1","1","-","-","-"
"3538709051","Areião - Piracicaba (SP)","Total","Total","286","39","77","83","49","28","5","1","1","2","-","1","-","-","-"
"3538709052","Vila Fátima - Piracicaba (SP)","Total","Total","1111","81","258","340","255","107","39","11","7","7","2","1","1","-","2"
"3538709053","Vila Industrial - Piracicaba (SP)","Total","Total","1442","109","295","400","379","151","61","23","9","9","3","3","-","-","-"
"3538709054","Mário Dedini - Piracicaba (SP)","Total","Total","5376","273","920","1325","1398","726","343","183","109","48","19","15","5","3","9"
"3538709055","Guamium - Piracicaba (SP)","Total","Total","722","55","162","207","156","90","34","12","3","2","1","-","-","-","-"
"3538709056","Santa Rosa - Piracicaba (SP)","Total","Total","1545","112","328","401","413","179","66","26","12","4","2","1","1","-","-"
"3538709057","Santa Terezinha - Piracicaba (SP)","Total","Total","3715","324","802","1042","893","379","150","58","37","14","9","5","-","1","1"
"3538709058","Vila Sônia - Piracicaba (SP)","Total","Total","5526","328","1050","1483","1374","714","315","131","74","25","15","6","2","4","5"
"3538709059","Vale do Sol - Piracicaba (SP)","Total","Total","279","17","57","74","73","37","12","3","3","1","2","-","-","-","-"
"3538709060","Parque Residencial Piracicaba - Piracicaba (SP)","Total","Total","2451","151","520","653","568","309","139","59","29","10","7","3","2","-","1"
"3538709061","Ondas - Piracicaba (SP)","Total","Total","196","19","39","64","45","16","6","3","1","2","-","1","-","-","-"
"3538709062","Ondinhas - Piracicaba (SP)","Total","Total","43","3","11","9","12","3","2","1","-","2","-","-","-","-","-"
"3538709064","Água Santa - Piracicaba (SP)","Total","Total","31","3","6","8","9","2","2","1","-","-","-","-","-","-","-"
"3541000001","Boqueirão - Praia Grande (SP)","Total","Total","3846","907","1211","843","541","230","77","23","9","2","3","-","-","-","-"
"3541000002","Guilhermina - Praia Grande (SP)","Total","Total","5641","1161","1814","1294","873","314","99","45","20","11","8","1","1","-","-"
"3541000003","Aviação - Praia Grande (SP)","Total","Total","3248","621","958","718","516","247","101","51","15","10","4","3","1","2","1"
"3541000004","Tupy - Praia Grande (SP)","Total","Total","5026","966","1510","1197","787","362","128","40","21","9","4","2","-","-","-"
"3541000005","Ocian - Praia Grande (SP)","Total","Total","4544","948","1415","973","737","304","101","41","15","7","2","-","-","-","1"
"3541000006","Mirim - Praia Grande (SP)","Total","Total","1722","210","509","409","331","152","63","31","9","3","1","-","2","-","2"
"3541000007","Caiçara - Praia Grande (SP)","Total","Total","3426","674","1115","750","508","204","101","41","18","6","7","1","1","-","-"
"3541000008","Flórida - Praia Grande (SP)","Total","Total","585","102","202","139","89","35","10","7","1","-","-","-","-","-","-"
"3541000009","Solemar - Praia Grande (SP)","Total","Total","521","94","183","102","83","32","11","7","1","4","2","-","-","1","1"
"3541000010","Cidade da Criança - Praia Grande (SP)","Total","Total","779","91","201","176","156","90","35","20","8","1","-","-","1","-","-"
"3541000011","Melvi - Praia Grande (SP)","Total","Total","2970","302","637","664","654","354","184","79","44","27","13","3","4","2","3"
"3541000013","Quietude - Praia Grande (SP)","Total","Total","2831","272","622","770","638","298","132","57","19","13","7","-","3","-","-"
"3541000014","Antartica - Praia Grande (SP)","Total","Total","4085","471","883","1056","877","450","191","88","36","18","9","4","-","1","1"
"3541000015","Sítio do Campo - Praia Grande (SP)","Total","Total","4709","503","1044","1217","1046","505","217","87","45","19","12","8","3","2","1"
"3541000016","Militar - Praia Grande (SP)","Total","Total","39","-","7","19","9","4","-","-","-","-","-","-","-","-","-"
"3541000017","Ribeirópolis - Praia Grande (SP)","Total","Total","2841","303","516","686","583","387","174","85","57","23","16","6","3","1","1"
"3541000019","Anhanguera - Praia Grande (SP)","Total","Total","3696","350","749","984","788","453","197","88","47","23","8","2","4","1","2"
"3541000021","Tupiry - Praia Grande (SP)","Total","Total","3315","324","639","819","747","424","190","90","42","21","10","3","4","2","-"
"3541000022","Santa Marina - Praia Grande (SP)","Total","Total","955","110","160","231","230","114","59","20","14","8","6","3","-","-","-"
"3541000023","Vila Sônia - Praia Grande (SP)","Total","Total","5886","574","1216","1440","1332","732","321","123","75","38","15","8","7","1","4"
"3541000026","Canto do Forte - Praia Grande (SP)","Total","Total","5657","1098","1788","1288","936","358","122","40","14","4","2","3","1","1","2"
"3541000027","Maracanã - Praia Grande (SP)","Total","Total","2233","318","698","527","377","190","75","28","9","6","-","4","-","-","1"
"3541000028","Real - Praia Grande (SP)","Total","Total","1347","266","453","278","179","98","44","18","7","1","1","2","-","-","-"
"3541000029","Princesa - Praia Grande (SP)","Total","Total","767","65","166","193","146","97","56","24","12","3","3","2","-","-","-"
"3541000030","Imperador - Praia Grande (SP)","Total","Total","23","1","5","7","7","-","2","-","1","-","-","-","-","-","-"
"3541000031","Samambaia - Praia Grande (SP)","Total","Total","3693","363","774","905","819","437","205","99","45","23","11","10","1","-","1"
"3541000032","Esmeralda - Praia Grande (SP)","Total","Total","3030","310","537","722","687","402","197","87","42","23","11","6","4","-","2"
"3541000034","Nova Mirim - Praia Grande (SP)","Total","Total","4349","499","896","1058","948","492","233","99","60","33","18","5","3","3","2"
"3541000035","Glória - Praia Grande (SP)","Total","Total","1681","215","323","430","331","199","89","45","22","12","8","3","2","-","2"
"3541406001","Uep1-S.1 - Presidente Prudente (SP)","Total","Total","2042","531","658","449","263","96","25","16","2","2","-","-","-","-","-"
"3541406002","Uep1-S.2 - Presidente Prudente (SP)","Total","Total","5514","1042","1687","1269","975","349","125","39","14","8","5","1","-","-","-"
"3541406003","Uep1-S.3 - Presidente Prudente (SP)","Total","Total","3077","457","933","751","591","242","74","18","3","6","1","1","-","-","-"
"3541406004","Uep1-S.4 - Presidente Prudente (SP)","Total","Total","4014","564","1105","1070","795","326","95","40","10","6","2","1","-","-","-"
"3541406005","Uep2-S.1 - Presidente Prudente (SP)","Total","Total","2446","418","697","618","473","185","42","7","3","3","-","-","-","-","-"
"3541406006","Uep2-S.2 - Presidente Prudente (SP)","Total","Total","1022","149","281","271","209","76","24","5","3","2","-","1","-","-","1"
"3541406007","Uep2-S.3 - Presidente Prudente (SP)","Total","Total","1235","190","355","290","275","88","22","9","1","3","1","1","-","-","-"
"3541406008","Uep3-S.1 - Presidente Prudente (SP)","Total","Total","1852","214","484","481","405","179","50","24","9","4","1","1","-","-","-"
"3541406009","Uep3-S.2 - Presidente Prudente (SP)","Total","Total","4846","531","1184","1313","1150","445","145","52","13","8","3","1","-","-","1"
"3541406010","Uep3-S.3 - Presidente Prudente (SP)","Total","Total","2805","290","733","800","652","233","67","17","9","2","-","1","-","-","1"
"3541406011","Uep3-S.4 - Presidente Prudente (SP)","Total","Total","1374","168","336","410","318","107","26","5","4","-","-","-","-","-","-"
"3541406012","Uep4-S.1 - Presidente Prudente (SP)","Total","Total","3381","331","744","886","889","380","104","28","13","4","1","-","1","-","-"
"3541406013","Uep4-S.2 - Presidente Prudente (SP)","Total","Total","468","47","138","119","95","45","16","5","1","-","1","1","-","-","-"
"3541406014","Uep4-S.3 - Presidente Prudente (SP)","Total","Total","2350","227","569","703","538","213","64","22","6","3","5","-","-","-","-"
"3541406015","Uep5-S.1 - Presidente Prudente (SP)","Total","Total","2018","287","438","519","410","224","89","33","10","2","6","-","-","-","-"
"3541406016","Uep5-S.2 - Presidente Prudente (SP)","Total","Total","2324","215","548","633","507","288","81","34","13","4","1","-","-","-","-"
"3541406017","Uep5-S.3 - Presidente Prudente (SP)","Total","Total","1740","198","363","430","422","213","74","26","7","4","-","1","1","1","-"
"3541406018","Uep6-S.1 - Presidente Prudente (SP)","Total","Total","4992","741","1344","1303","963","426","132","44","20","12","2","1","1","-","3"
"3541406019","Uep6-S.2 - Presidente Prudente (SP)","Total","Total","7539","871","1755","1992","1604","822","293","111","48","21","12","5","1","2","2"
"3541406020","Uep6-S.3 - Presidente Prudente (SP)","Total","Total","332","30","78","92","71","37","17","3","3","1","-","-","-","-","-"
"3541406021","Uep7-S.1 - Presidente Prudente (SP)","Total","Total","20","4","3","4","1","5","1","-","-","1","-","1","-","-","-"
"3541406022","Uep8-S.1 - Presidente Prudente (SP)","Total","Total","106","10","33","26","18","13","3","2","-","1","-","-","-","-","-"
"3541406023","Uep8-S.2 - Presidente Prudente (SP)","Total","Total","772","38","143","213","287","75","13","2","1","-","-","-","-","-","-"
"3541406024","Uep8-S.3 - Presidente Prudente (SP)","Total","Total","151","19","41","38","32","12","7","2","-","-","-","-","-","-","-"
"3541406025","Uep8-S.4 - Presidente Prudente (SP)","Total","Total","782","135","266","216","120","36","6","1","2","-","-","-","-","-","-"
"3543303001","Barro Branco - Ribeirão Pires (SP)","Total","Total","519","45","95","126","125","72","26","15","9","5","1","-","-","-","-"
"3543303002","Santa Luzia - Ribeirão Pires (SP)","Total","Total","2891","254","640","824","721","282","91","42","24","7","4","-","-","-","2"
"3543303003","Roncon - Ribeirão Pires (SP)","Total","Total","1798","170","385","494","423","198","73","27","9","12","4","3","-","-","-"
"3543303004","Santana - Ribeirão Pires (SP)","Total","Total","1151","120","261","337","249","110","43","16","7","4","3","1","-","-","-"
"3543303005","Colônia - Ribeirão Pires (SP)","Total","Total","2719","246","586","766","662","264","108","41","28","14","2","1","-","-","1"
"3543303006","Pastoril - Ribeirão Pires (SP)","Total","Total","485","74","138","122","101","29","16","2","2","-","1","-","-","-","-"
"3543303007","Ponte Seca - Ribeirão Pires (SP)","Total","Total","1521","126","304","413","391","182","63","28","10","3","-","-","1","-","-"
"3543303008","Centro - Ribeirão Pires (SP)","Total","Total","1104","147","294","303","226","90","26","7","7","4","-","-","-","-","-"
"3543303009","Aliança - Ribeirão Pires (SP)","Total","Total","4590","353","909","1216","1169","556","216","94","45","13","8","4","-","3","4"
"3543303010","Pilar Velho - Ribeirão Pires (SP)","Total","Total","1324","119","284","338","308","145","66","27","15","9","8","2","2","-","1"
"3543303011","Guapituba - Ribeirão Pires (SP)","Total","Total","425","39","78","94","122","50","23","8","6","1","3","-","-","-","1"
"3543303012","Sertãozinho - Ribeirão Pires (SP)","Total","Total","102","15","17","28","16","17","5","4","-","-","-","-","-","-","-"
"3543303013","Reprêsa - Ribeirão Pires (SP)","Total","Total","2038","207","446","563","472","215","80","25","11","9","5","2","1","-","2"
"3543303014","Centro Alto - Ribeirão Pires (SP)","Total","Total","1594","185","410","413","369","119","51","28","11","6","2","-","-","-","-"
"3543303015","Suíssa - Ribeirão Pires (SP)","Total","Total","2732","297","620","717","654","266","102","36","24","6","4","3","1","2","-"
"3543303016","Bocaina - Ribeirão Pires (SP)","Total","Total","1723","160","362","477","429","178","71","20","13","8","3","1","1","-","-"
