Tabela 1552 - População residente, por situação do domicílio e sexo, segundo a forma de declaração da idade e a idade;;
Variável - População residente (Pessoas);;
Forma de declaração da idade - Total;;
Idade - Soma (0 a 4 anos + 5 a 9 anos + 10 a 14 anos + 15 anos + 16 anos + 17 anos + 18 anos);;
Ano - 2010;;
Situação do domicílio - Total;;
Sexo - Total;;
Cód.;Bairro;
4303509015;Dona Tereza - Camaquã (RS);359
4303509016;Vila Nova - Camaquã (RS);657
4303509017;Centro - Camaquã (RS);762
4303509018;Carvalho Bastos - Camaquã (RS);564
4303509019;Santa Bárbara - Camaquã (RS);125
4303509020;São José - Camaquã (RS);155
4303509021;Dr. Rosinha - Camaquã (RS);470
4303509022;Olaria - Camaquã (RS);1163
4303509023;Getúlio Vargas - Camaquã (RS);978
4303509024;Parque Residencial do Arroio Duro - Camaquã (RS);242
4303509025;Cônego Luiz Walter Hanquet - Camaquã (RS);509
4303509026;Ouro Verde - Camaquã (RS);463
4303509027;São Luiz - Camaquã (RS);213
4303509028;São Pedro - Camaquã (RS);197
4303509029;São Carlos - Camaquã (RS);125
4303707001;Floresta - Campina das Missões (RS);110
4303905001;Alto Paulista - Campo Bom (RS);667
4304200001;Centro - Candelária (RS);704
4304200002;Esmeralda - Candelária (RS);215
4304200003;Nova Germânia - Candelária (RS);197
4304200004;Rincão Comprido - Candelária (RS);965
4304200005;Marilene - Candelária (RS);472
4304200006;Boa Vista - Candelária (RS);77
4304200007;Princesa - Candelária (RS);212
4304200008;Ewaldo Prass - Candelária (RS);717
4304200009;Pôr-do-Sol - Candelária (RS);203
4304200010;Costa Norte - Candelária (RS);77
4304507001;Centro - Canguçu (RS);651
4304507002;Triângulo - Canguçu (RS);946
4304507003;Dos Teixeiras - Canguçu (RS);347
4304507004;Prado - Canguçu (RS);408
4304507005;Vila Izabel - Canguçu (RS);654
4304507006;Vila Nova - Canguçu (RS);794
4304507007;Vila Fonseca - Canguçu (RS);377
4304507008;Uruguai - Canguçu (RS);423
4304606001;Industrial - Canoas (RS);33
4304606002;Brigadeira - Canoas (RS);131
4304606003;São Luíz - Canoas (RS);1127
4304606004;São José - Canoas (RS);2382
4304606005;Igara - Canoas (RS);2153
4304606006;Guajuviras - Canoas (RS);13923
4304606007;Mathias Velho - Canoas (RS);15679
4304606008;Harmonia - Canoas (RS);12493
4304606009;Centro - Canoas (RS);2922
4304606010;Marechal Rondon - Canoas (RS);2204
4304606011;Estância Velha - Canoas (RS);7544
4304606012;Olaria - Canoas (RS);3281
4304606013;Mato Grande - Canoas (RS);3746
4304606014;Fátima - Canoas (RS);3474
4304606015;Nossa Senhora das Graças - Canoas (RS);3517
4304606016;Niterói - Canoas (RS);10444
4304606017;Rio Branco - Canoas (RS);8449
4304663001;Centro - Capão do Leão (RS);1762
4304663002;Parque Fragata - Capão do Leão (RS);719
4304663003;Jardim América - Capão do Leão (RS);4346
4304663004;Cerro do Estado - Capão do Leão (RS);258
4304804001;Centro - Carlos Barbosa (RS);756
4304804002;Aurora - Carlos Barbosa (RS);356
4304804003;Ponte Sêca - Carlos Barbosa (RS);379
4304804004;Aparecida - Carlos Barbosa (RS);166
4304804005;Planalto - Carlos Barbosa (RS);271
4304804006;Vitória - Carlos Barbosa (RS);409
4304804007;Navegantes - Carlos Barbosa (RS);57
4304804008;Vila Nova - Carlos Barbosa (RS);629
4304804009;Triângulo - Carlos Barbosa (RS);323
4304804010;Nossa Senhora de Fátima - Carlos Barbosa (RS);93
4304952001;Nossa Senhora de Fátima - Caseiros (RS);116
4305009001;Centro - Catuípe (RS);307
4305009002;Operário - Catuípe (RS);139
4305009003;Santa Rosa - Catuípe (RS);85
4305009004;São Cristóvão - Catuípe (RS);79
4305009005;Silva - Catuípe (RS);64
4305009006;São Miguel - Catuípe (RS);74
4305009007;Promorar - Catuípe (RS);142
4305009008;Neves - Catuípe (RS);243
4305009009;Santa Fé - Catuípe (RS);229
4305009010;Santa Lúcia - Catuípe (RS);57
4305108001;Exposição - Caxias do Sul (RS);1064
4305108002;São Peregrino - Caxias do Sul (RS);1156
4305108003;São Leopoldo - Caxias do Sul (RS);1095
4305108004;Panazzolo - Caxias do Sul (RS);1415
4305108005;Cristo Redentor - Caxias do Sul (RS);1257
4305108006;Salgado Filho - Caxias do Sul (RS);1568
4305108007;Esplanada - Caxias do Sul (RS);5422
4305108008;Kayser - Caxias do Sul (RS);1879
4305108009;Rio Branco - Caxias do Sul (RS);2732
4305108010;Medianeira - Caxias do Sul (RS);542
4305108011;Cinquentenário - Caxias do Sul (RS);1046
4305108012;Marechal Floriano - Caxias do Sul (RS);2616
4305108013;Pio X - Caxias do Sul (RS);1563
4305108014;Santa Catarina - Caxias do Sul (RS);5191
4305108015;São José - Caxias do Sul (RS);1183
4305108016;Pioneiro - Caxias do Sul (RS);1560
4305108017;Universitário - Caxias do Sul (RS);776
4305108018;Madureira - Caxias do Sul (RS);1057
4305108019;Jardim América - Caxias do Sul (RS);1681
4305108020;Nossa Senhora de Fátima - Caxias do Sul (RS);4200
4305108021;Sagrada Família - Caxias do Sul (RS);1125
4305108022;Nossa Senhora de Lourdes - Caxias do Sul (RS);1452
4305108023;Planalto - Caxias do Sul (RS);3888
4305108024;Bela Vista - Caxias do Sul (RS);2165
4305108025;Cruzeiro - Caxias do Sul (RS);3187
4305108026;Petrópolis - Caxias do Sul (RS);593
4305108027;Jardelino Ramos - Caxias do Sul (RS);1154
4305108028;De Lazzer - Caxias do Sul (RS);119
4305108029;Mariland - Caxias do Sul (RS);...
4305108030;Floresta - Caxias do Sul (RS);409
4305108031;Presidente Vargas - Caxias do Sul (RS);881
4305108035;Centro - Caxias do Sul (RS);...
4305108036;Vila Assunção - Caxias do Sul (RS);...
4305108037;São Cristóvão - Caxias do Sul (RS);1851
4305108038;Desvio Rizzo - Caxias do Sul (RS);3507
4305108039;Jardim Eldorado - Caxias do Sul (RS);1041
4305108040;Charqueadas - Caxias do Sul (RS);4304
4305108041;Nossa Senhora da Saúde - Caxias do Sul (RS);1004
4305108042;Por do Sol - Caxias do Sul (RS);808
4305108043;Ana Rech - Caxias do Sul (RS);1532
4305108044;Forqueta - Caxias do Sul (RS);924
4305108045;Galópolis - Caxias do Sul (RS);409
4305108046;Cidade Nova - Caxias do Sul (RS);3690
4305108047;Nossa Senhora do Rosário - Caxias do Sul (RS);1757
4305108048;Interlagos - Caxias do Sul (RS);815
4305108049;São Ciro - Caxias do Sul (RS);1765
4305108050;Santo Antônio - Caxias do Sul (RS);1860
4305108051;Serrano - Caxias do Sul (RS);3496
4305108052;Parada Cristal - Caxias do Sul (RS);507
4305108053;Jardim das Hortências - Caxias do Sul (RS);474
4305108054;Diamantino - Caxias do Sul (RS);2086
4305108055;São Luiz - Caxias do Sul (RS);610
4305108056;Santa Fé - Caxias do Sul (RS);7350
4305108057;Maestra - Caxias do Sul (RS);58
4305108058;Brandalise - Caxias do Sul (RS);463
4305108059;Pedancino - Caxias do Sul (RS);75
4305108060;Linha 40 - Caxias do Sul (RS);219
4305108061;Sanvitto - Caxias do Sul (RS);742
4305108062;Samuara - Caxias do Sul (RS);60
4305108063;São Caetano - Caxias do Sul (RS);1727
4305108064;Nossa Senhora das Graças - Caxias do Sul (RS);3717
4305108065;São Victor COHAB - Caxias do Sul (RS);2588
4305108066;São Virgílio - Caxias do Sul (RS);677
4305108067;Santa Corona - Caxias do Sul (RS);1067
4305108068;São Giácomo - Caxias do Sul (RS);549
4305108069;Monte Bérico - Caxias do Sul (RS);138
4305108070;Centenário - Caxias do Sul (RS);1517
4305108071;Centro - Caxias do Sul (RS);1959
4305132001;Rio Branco - Cerro Branco (RS);94
4305132002;Santo Antônio - Cerro Branco (RS);68
4305132003;dos Arrozais - Cerro Branco (RS);43
4305132004;Centro - Cerro Branco (RS);122
4305207001;Floresta - Cerro Largo (RS);161
4305306001;São José - Chapada (RS);255
4305306002;Elite - Chapada (RS);75
4305306003;Santa Lúcia - Chapada (RS);140
4305306004;Progresso - Chapada (RS);298
4305306005;Centro - Chapada (RS);122
4305306006;Fátima - Chapada (RS);129
4305306007;Aparecida - Chapada (RS);87
4305355001;Centro - Charqueadas (RS);1122
4305355002;Cruz de Malta - Charqueadas (RS);761
4305355003;Vila Rosa - Charqueadas (RS);455
4305355004;Parque dos Coqueiros - Charqueadas (RS);370
4305355005;Parque Santa Fé - Charqueadas (RS);653
4305355006;Beira Rio - Charqueadas (RS);518
4305355007;Piratini - Charqueadas (RS);521
4305355008;Santo Antônio - Charqueadas (RS);293
4305355009;Colônia Penal - Charqueadas (RS);501
4305355010;Orvisa - Charqueadas (RS);114
4305355011;Sul América - Charqueadas (RS);1001
4305355012;São Miguel - Charqueadas (RS);1494
4305355013;Otília - Charqueadas (RS);644
4305439001;Vila América - Chuí (RS);31
4305439002;Vila Rica - Chuí (RS);136
4305439003;Centro - Chuí (RS);264
4305439004;Luiz Maria Gomes - Chuí (RS);217
4305439005;Isolina Gomes - Chuí (RS);261
4305439006;União - Chuí (RS);258
4305439007;Quartel - Chuí (RS);149
4305439008;Euzébio Izabelino Bermudez - Chuí (RS);30
4306056001;Centro - Cristal (RS);382
4306056002;Crespo - Cristal (RS);121
4306056003;Panorama - Cristal (RS);253
4306056004;Longaray - Cristal (RS);184
4306056005;Areal - Cristal (RS);75
4306056006;Beira Rio - Cristal (RS);69
4306106001;Toribio Veríssimo I - Cruz Alta (RS);264
4306106002;Toribio Veríssimo II - Cruz Alta (RS);223
4306106003;Rancho do Rio Grande I - Cruz Alta (RS);155
4306106004;Rancho do Rio Grande II - Cruz Alta (RS);246
4306106005;Acelino Flores - Cruz Alta (RS);206
4306106006;São Jorge - Cruz Alta (RS);422
4306106007;Perpétuo Socorro - Cruz Alta (RS);412
4306106008;Dirceu - Cruz Alta (RS);348
4306106009;Gobo - Cruz Alta (RS);147
4306106010;Marcelo - Cruz Alta (RS);110
4306106011;Melvin Jones - Cruz Alta (RS);104
4306106012;Prefeito Vila Nova - Cruz Alta (RS);94
4306106013;São João - Cruz Alta (RS);239
4306106014;Aliança - Cruz Alta (RS);115
4306106015;Nossa Senhora da Penha - Cruz Alta (RS);220
4306106016;Militar - Cruz Alta (RS);61
4306106017;Esperança - Cruz Alta (RS);433
4306106018;Arco Íris - Cruz Alta (RS);68
4306106019;Schettert - Cruz Alta (RS);370
4306106020;Ludke - Cruz Alta (RS);297
4306106021;Rocha - Cruz Alta (RS);282
4306106022;São Genaro - Cruz Alta (RS);409
4306106023;São Miguel - Cruz Alta (RS);435
4306106024;Progresso - Cruz Alta (RS);226
4306106025;Brum I - Cruz Alta (RS);271
4306106026;Brum II - Cruz Alta (RS);211
4306106027;Central - Cruz Alta (RS);73
4306106028;De Fátima - Cruz Alta (RS);330
4306106029;Farroupilha - Cruz Alta (RS);246
4306106030;Dos Funcionários - Cruz Alta (RS);214
4306106031;Petrópolis II - Cruz Alta (RS);118
4306106032;Santa Bárbara - Cruz Alta (RS);284
4306106033;Do Sol - Cruz Alta (RS);307
4306106034;Jardim Primavera - Cruz Alta (RS);509
4306106035;Tamoio - Cruz Alta (RS);265
4306106036;Planalto - Cruz Alta (RS);256
4306106037;Abegay I - Cruz Alta (RS);296
4306106038;Santa Helena - Cruz Alta (RS);212
4306106039;Santa Terezinha I - Cruz Alta (RS);327
4306106040;Santa Terezinha II - Cruz Alta (RS);297
4306106041;Bela Vista - Cruz Alta (RS);29
4306106042;Lizabel - Cruz Alta (RS);690
4306106043;São José - Cruz Alta (RS);521
4306106044;Malheiros - Cruz Alta (RS);175
4306106045;Educacional - Cruz Alta (RS);156
4306106046;Emílio Droppa - Cruz Alta (RS);89
4306106047;Jardim América - Cruz Alta (RS);187
4306106048;Pedro Bonini II - Cruz Alta (RS);348
4306106049;Independência - Cruz Alta (RS);145
4306106050;Alvorada - Cruz Alta (RS);352
4306106051;São Francisco - Cruz Alta (RS);328
4306106052;Boa Parada - Cruz Alta (RS);332
4306106053;Azambuja - Cruz Alta (RS);176
4306106054;Hilda - Cruz Alta (RS);321
4306106055;Santa Rita - Cruz Alta (RS);248
4306106056;Garibaldi - Cruz Alta (RS);271
4306106057;Jung - Cruz Alta (RS);162
4306106058;Machado - Cruz Alta (RS);139
4306106059;Santo Antão - Cruz Alta (RS);175
4306106060;Amizade - Cruz Alta (RS);183
4306106061;Brenner - Cruz Alta (RS);88
4306106062;Santo Antônio - Cruz Alta (RS);352
4306106063;Conceição - Cruz Alta (RS);126
4306106064;Petrópolis I - Cruz Alta (RS);60
4306106065;Pedro Bonini I - Cruz Alta (RS);202
4306106066;Bráz Caino - Cruz Alta (RS);125
4306106067;Centro - Cruz Alta (RS);910
4306205001;Centro - Cruzeiro do Sul (RS);241
4306205002;Glucostarck - Cruzeiro do Sul (RS);198
4306205003;Vila Italiana - Cruzeiro do Sul (RS);31
4306205004;Vila Rosa - Cruzeiro do Sul (RS);284
4306205005;Vila Célia - Cruzeiro do Sul (RS);155
4306205006;Cascata - Cruzeiro do Sul (RS);121
4306205007;Passo de Estrela - Cruzeiro do Sul (RS);471
4306205008;Eleonora Haenssgen - Cruzeiro do Sul (RS);9
4306205009;Vila Zwirtes - Cruzeiro do Sul (RS);236
4306205010;São Gabriel - Cruzeiro do Sul (RS);44
4306205011;São Rafael - Cruzeiro do Sul (RS);61
4306403001;Centro - Dois Irmãos (RS);612
4306403002;Beira Rio - Dois Irmãos (RS);157
4306403003;Primavera - Dois Irmãos (RS);513
4306403004;Floresta - Dois Irmãos (RS);372
4306403005;União - Dois Irmãos (RS);365
4306403006;Industrial - Dois Irmãos (RS);171
4306403007;Portal da Serra - Dois Irmãos (RS);219
4306403008;São Pedro - Dois Irmãos (RS);339
4306403009;Becker - Dois Irmãos (RS);41
4306403010;São Miguel - Dois Irmãos (RS);220
4306403011;São João - Dois Irmãos (RS);1090
4306403012;Vila Rosa - Dois Irmãos (RS);46
4306403013;Sete de Setembro - Dois Irmãos (RS);86
4306403014;Vale Verde - Dois Irmãos (RS);284
4306601001;Centro - Dom Pedrito (RS);1740
4306601002;Santa Maria - Dom Pedrito (RS);850
4306601003;Getúlio Vargas - Dom Pedrito (RS);3372
4306601004;José Tude de Godoy - Dom Pedrito (RS);986
4306601005;Santa Terezinha - Dom Pedrito (RS);948
4306601006;Oscar Vicente e Silva - Dom Pedrito (RS);564
4306601007;São Gregório - Dom Pedrito (RS);773
4306601008;Sagrada Face - Dom Pedrito (RS);144
4306601009;Ataliba Coutinho da Rocha - Dom Pedrito (RS);159
4306601010;Dr. Moacyr Dias - Dom Pedrito (RS);517
4306767001;Centro - Eldorado do Sul (RS);720
4306767002;Centro Novo - Eldorado do Sul (RS);1131
4306767003;Chácara - Eldorado do Sul (RS);792
4306767004;Cidade Verde - Eldorado do Sul (RS);1229
4306767005;Itaí - Eldorado do Sul (RS);220
4306767006;Medianeira - Eldorado do Sul (RS);1164
4306767007;Progresso - Eldorado do Sul (RS);646
4306767008;Residencial Eldorado - Eldorado do Sul (RS);238
4306767009;Loteamento Popular - Eldorado do Sul (RS);530
4306767010;Sans Souci - Eldorado do Sul (RS);1276
4306767011;Sol Nascente - Eldorado do Sul (RS);283
4306767012;Vila da Paz - Eldorado do Sul (RS);302
4306767013;Industrial - Eldorado do Sul (RS);104
4306767014;Picada - Eldorado do Sul (RS);225
4306767015;Bom Retiro - Eldorado do Sul (RS);75
4306767016;Parque Eldorado 1 - Eldorado do Sul (RS);645
4306767017;Parque Eldorado 2 - Eldorado do Sul (RS);214
4306767018;Parque Eldorado 3 - Eldorado do Sul (RS);267
4306767019;Parque Eldorado 4 - Eldorado do Sul (RS);19
4306767020;Parque das Acácias Norte - Eldorado do Sul (RS);29
4306767021;Parque das Acácias Sul - Eldorado do Sul (RS);73
4306809001;Centro - Encantado (RS);803
4306809002;Navegantes - Encantado (RS);511
4306809003;Porto Quinze - Encantado (RS);333
4306809004;Vila Moca - Encantado (RS);134
4306809005;Vila Amazonas - Encantado (RS);82
4306809006;Barra do Jacaré - Encantado (RS);279
4306809007;Planalto - Encantado (RS);247
4306809008;Santo Antão - Encantado (RS);193
4306809009;Lambari - Encantado (RS);506
4306809010;São José - Encantado (RS);509
4306809011;Jacarezinho - Encantado (RS);92
4306809012;Santa Clara - Encantado (RS);153
4306809013;Lajeadinho - Encantado (RS);133
4306809014;Palmas - Encantado (RS);38
4306809015;Nossa Senhora Aparecida - Encantado (RS);212
4306908001;Aldemar Xavier dos Santos - Encruzilhada do Sul (RS);65
4306973001;Esperança - Erebango (RS);301
4307005001;Centro - Erechim (RS);3441
4307005002;Ipiranga - Erechim (RS);99
4307005003;São Caetano - Erechim (RS);61
4307005004;Morro da Cegonha - Erechim (RS);104
4307005005;Esperança - Erechim (RS);119
4307005006;José Bonifácio - Erechim (RS);889
4307005007;Linho - Erechim (RS);1050
4307005008;Florestinha - Erechim (RS);628
4307005009;Parque Livia - Erechim (RS);474
4307005010;Bela Vista - Erechim (RS);1018
4307005011;Industrial - Erechim (RS);340
4307005012;Presidente Castelo Branco - Erechim (RS);627
4307005013;Progresso - Erechim (RS);1482
4307005014;Aeroporto - Erechim (RS);1032
4307005015;São Cristóvão - Erechim (RS);376
4307005016;Cerâmica - Erechim (RS);1067
4307005017;Espírito Santo - Erechim (RS);370
4307005018;Koller - Erechim (RS);1128
4307005019;Santa Catarina - Erechim (RS);142
4307005020;Triângulo - Erechim (RS);97
4307005021;Dal Molin - Erechim (RS);179
4307005022;Três Vendas - Erechim (RS);1027
4307005023;Paiol Grande - Erechim (RS);407
4307005024;Presidente Vargas - Erechim (RS);815
4307005025;Boa Vista - Erechim (RS);357
4307005026;Frinape - Erechim (RS);153
4307005027;Colégio Agrícola - Erechim (RS);77
4307005028;Fátima - Erechim (RS);303
4307005029;Cristo Rei - Erechim (RS);1385
4307005030;Atlântico - Erechim (RS);1602
4307005031;Copas Verdes - Erechim (RS);752
4307104001;Centro - Herval (RS);137
4307104002;Pilão - Herval (RS);262
4307104003;Caixa d'Água - Herval (RS);129
4307104004;Osmar Grafulha - Herval (RS);324
4307104005;Presidente Jango - Herval (RS);412
4307500001;Martini - Espumoso (RS);402
4307500002;Franciosi - Espumoso (RS);207
4307500003;São Jorge - Espumoso (RS);283
4307500004;Centro - Espumoso (RS);338
4307500005;Brasil - Espumoso (RS);83
4307500006;Jardim - Espumoso (RS);123
4307500007;Norte América - Espumoso (RS);204
4307500008;União - Espumoso (RS);203
4307500009;Maravalha - Espumoso (RS);192
4307500010;Tarumã - Espumoso (RS);75
4307500011;Santa Júlia - Espumoso (RS);98
4307500012;Cooperativa Velha - Espumoso (RS);717
4307559001;Santuário - Estação (RS);120
4307559002;Florestinha - Estação (RS);67
4307559003;São Pedro - Estação (RS);175
4307559004;Santo Antônio - Estação (RS);137
4307559005;São José - Estação (RS);238
4307559006;Santana - Estação (RS);331
4307609001;Centro - Estância Velha (RS);524
4307609002;União - Estância Velha (RS);1234
4307609003;Sol Nascente - Estância Velha (RS);1609
4307609004;Floresta - Estância Velha (RS);740
4307609005;Das Rosas - Estância Velha (RS);578
4307609006;Rincão Gaúcho - Estância Velha (RS);530
4307609007;Rincão de Ilhéus - Estância Velha (RS);2206
4307609008;Colinas Verdes - Estância Velha (RS);75
4307609009;Rincão da Saudade - Estância Velha (RS);85
4307609010;Encosta do Sol - Estância Velha (RS);628
4307609011;Lago Azul - Estância Velha (RS);985
4307609012;Industrial - Estância Velha (RS);27
4307609013;Campo Grande - Estância Velha (RS);842
